id,lang,category_id,category_zh,category_en,kind,text,amount,currency,note,date_spec,dates,anchor_date
red_packet-en-037,en,red_packet,红包礼金,Red Packets,expense,HK birthday banquet gift money 8000 HKD,8000,HKD,Birthday banquet gift,anchor,2026-08-31,2026-08-31
red_packet-en-038,en,red_packet,红包礼金,Red Packets,expense,Little New Year red packet 200 yuan,200,CNY,Little New Year red packet,anchor,2026-08-31,2026-08-31
red_packet-en-039,en,red_packet,红包礼金,Red Packets,expense,Coworker wedding gift money 300 bucks,300,CNY,Wedding gift money,anchor,2026-08-31,2026-08-31
red_packet-en-040,en,red_packet,红包礼金,Red Packets,expense,Moving red packet 888 yuan,888,CNY,Moving red packet,anchor,2026-08-31,2026-08-31
red_packet-en-041,en,red_packet,红包礼金,Red Packets,expense,HK engagement gift money 18888 HKD,18888,HKD,Engagement gift money,anchor,2026-08-31,2026-08-31
red_packet-en-042,en,red_packet,红包礼金,Red Packets,expense,520 red packet 520 yuan,520,CNY,520 red packet,anchor,2026-08-31,2026-08-31
red_packet-en-043,en,red_packet,红包礼金,Red Packets,expense,Second baby gift money 800 bucks,800,CNY,Second baby gift,anchor,2026-08-31,2026-08-31
red_packet-en-044,en,red_packet,红包礼金,Red Packets,expense,Lantern Festival red packet 88 yuan,88,CNY,Lantern Festival red packet,anchor,2026-08-31,2026-08-31
red_packet-en-045,en,red_packet,红包礼金,Red Packets,expense,HK new home gift money 10000 HKD,10000,HKD,New home gift money,anchor,2026-08-31,2026-08-31
red_packet-en-046,en,red_packet,红包礼金,Red Packets,expense,New Year red packet 188 yuan,188,CNY,New Year red packet,anchor,2026-08-31,2026-08-31
red_packet-en-047,en,red_packet,红包礼金,Red Packets,expense,Relative kid school admission gift 500 bucks,500,CNY,School admission gift,anchor,2026-08-31,2026-08-31
red_packet-en-048,en,red_packet,红包礼金,Red Packets,expense,Mother's Day red packet 888 yuan,888,CNY,Mother's Day red packet,anchor,2026-08-31,2026-08-31
red_packet-en-049,en,red_packet,红包礼金,Red Packets,expense,HK work resumption lai see 100 HKD per person,100,HKD,Work resumption lai see,anchor,2026-08-31,2026-08-31
red_packet-en-050,en,red_packet,红包礼金,Red Packets,expense,HK Lantern Festival lai see 200 HKD,200,HKD,Lantern Festival lai see,anchor,2026-08-31,2026-08-31
pets-en-001,en,pets,宠物养护,Pets,expense,Yesterday spent 180 yuan on cat food,180,CNY,Cat food,rel:-1,2026-08-30,2026-08-31
pets-en-002,en,pets,宠物养护,Pets,expense,Dog grooming and bath cost 150 bucks,150,CNY,Grooming bath,anchor,2026-08-31,2026-08-31
pets-en-003,en,pets,宠物养护,Pets,expense,Pet hospital visit cost 800 HKD,800,HKD,Pet vet visit,anchor,2026-08-31,2026-08-31
pets-en-004,en,pets,宠物养护,Pets,expense,Cat litter and toys cost 80 yuan,80,CNY,Litter and toys,anchor,2026-08-31,2026-08-31
pets-en-005,en,pets,宠物养护,Pets,expense,Pet deworming cost 120 bucks,120,CNY,Deworming,anchor,2026-08-31,2026-08-31
pets-en-006,en,pets,宠物养护,Pets,expense,This week log 320 yuan daily for dog food bags,320,CNY,Dog food,week:0,2026-08-31|2026-09-01|2026-09-02|2026-09-03|2026-09-04|2026-09-05|2026-09-06,2026-08-31
pets-en-007,en,pets,宠物养护,Pets,expense,Pet boarding three days cost 600 HKD,600,HKD,Boarding,anchor,2026-08-31,2026-08-31
pets-en-008,en,pets,宠物养护,Pets,expense,Dog vaccination cost 280 yuan,280,CNY,Vaccine,anchor,2026-08-31,2026-08-31
pets-en-009,en,pets,宠物养护,Pets,expense,Overseas pet supplies 50 USD,50,USD,Overseas supplies,anchor,2026-08-31,2026-08-31
pets-en-010,en,pets,宠物养护,Pets,expense,Pet treats cost 68 bucks,68,CNY,Treats,anchor,2026-08-31,2026-08-31
pets-en-011,en,pets,宠物养护,Pets,expense,Log 200 yuan today and tomorrow for cat cans,200,CNY,Cat food cans,"rel:0,1",2026-08-31|2026-09-01,2026-08-31
pets-en-012,en,pets,宠物养护,Pets,expense,Dog haircut cost 100 bucks,100,CNY,Hair trim,anchor,2026-08-31,2026-08-31
pets-en-013,en,pets,宠物养护,Pets,expense,HK pet clinic consultation fee 500 HKD,500,HKD,Clinic fee,anchor,2026-08-31,2026-08-31
pets-en-014,en,pets,宠物养护,Pets,expense,Scratching post and cat tree 150 yuan,150,CNY,Cat tree,anchor,2026-08-31,2026-08-31
pets-en-015,en,pets,宠物养护,Pets,expense,Pet leash and harness 80 bucks,80,CNY,Leash harness,anchor,2026-08-31,2026-08-31
pets-en-016,en,pets,宠物养护,Pets,expense,Log 58 yuan today through day after tomorrow for pet shampoo,58,CNY,Pet shampoo,span:0:2,2026-08-31|2026-09-01|2026-09-02,2026-08-31
pets-en-017,en,pets,宠物养护,Pets,expense,HK pet grooming 300 HKD,300,HKD,Pet grooming,anchor,2026-08-31,2026-08-31
pets-en-018,en,pets,宠物养护,Pets,expense,Internal and external dewormer 150 yuan,150,CNY,Dewormer meds,anchor,2026-08-31,2026-08-31
pets-en-019,en,pets,宠物养护,Pets,expense,Semi-enclosed litter box 68 bucks,68,CNY,Litter box,anchor,2026-08-31,2026-08-31
pets-en-020,en,pets,宠物养护,Pets,expense,Pet airline carrier crate 200 yuan,200,CNY,Pet carrier,anchor,2026-08-31,2026-08-31
pets-en-021,en,pets,宠物养护,Pets,expense,This Sunday HK pet boarding 200 HKD per day,200,HKD,Boarding,weekday:7,2026-09-06,2026-08-31
pets-en-022,en,pets,宠物养护,Pets,expense,Dog calcium and trace minerals 88 yuan,88,CNY,Supplements,anchor,2026-08-31,2026-08-31
pets-en-023,en,pets,宠物养护,Pets,expense,Cat hairball and nutritional paste 128 bucks,128,CNY,Nutritional paste,anchor,2026-08-31,2026-08-31
pets-en-024,en,pets,宠物养护,Pets,expense,Winter pet clothes 60 yuan,60,CNY,Pet clothing,anchor,2026-08-31,2026-08-31
pets-en-025,en,pets,宠物养护,Pets,expense,HK pet food 200 HKD,200,HKD,Pet food,anchor,2026-08-31,2026-08-31
pets-en-026,en,pets,宠物养护,Pets,expense,Pet pee pads and diapers 45 yuan,45,CNY,Pee pads,anchor,2026-08-31,2026-08-31
pets-en-027,en,pets,宠物养护,Pets,expense,Dog toy ball and chew stick 30 bucks,30,CNY,Toys,anchor,2026-08-31,2026-08-31
pets-en-028,en,pets,宠物养护,Pets,expense,Cat grass and catnip 20 yuan,20,CNY,Cat grass,anchor,2026-08-31,2026-08-31
pets-en-029,en,pets,宠物养护,Pets,expense,HK pet store snacks 100 HKD,100,HKD,Pet snacks,anchor,2026-08-31,2026-08-31
pets-en-030,en,pets,宠物养护,Pets,expense,Pet spay neuter surgery 800 yuan,800,CNY,Spay neuter,anchor,2026-08-31,2026-08-31
pets-en-031,en,pets,宠物养护,Pets,expense,Aug 17 cat checkup package 300 bucks,300,CNY,Checkup,ymd:2026-08-17,2026-08-17,2026-08-31
pets-en-032,en,pets,宠物养护,Pets,expense,Pet bed and house 120 yuan,120,CNY,Pet bed,anchor,2026-08-31,2026-08-31
pets-en-033,en,pets,宠物养护,Pets,expense,Dog nail clipper and trimmer 88 bucks,88,CNY,Grooming tools,anchor,2026-08-31,2026-08-31
pets-en-034,en,pets,宠物养护,Pets,expense,HK pet insurance monthly 100 HKD,100,HKD,Pet insurance,anchor,2026-08-31,2026-08-31
pets-en-035,en,pets,宠物养护,Pets,expense,Portable cat carrier bag 50 yuan,50,CNY,Cat carrier bag,anchor,2026-08-31,2026-08-31
pets-en-036,en,pets,宠物养护,Pets,expense,Pet probiotics for digestion 68 bucks,68,CNY,Probiotics,anchor,2026-08-31,2026-08-31
pets-en-037,en,pets,宠物养护,Pets,expense,Pet potty training spray 25 yuan,25,CNY,Training spray,anchor,2026-08-31,2026-08-31
pets-en-038,en,pets,宠物养护,Pets,expense,HK pet license fee 200 HKD,200,HKD,License fee,anchor,2026-08-31,2026-08-31
pets-en-039,en,pets,宠物养护,Pets,expense,Dog collar with bell 30 yuan,30,CNY,Collar,anchor,2026-08-31,2026-08-31
pets-en-040,en,pets,宠物养护,Pets,expense,Automatic cat feeder 299 bucks,299,CNY,Auto feeder,anchor,2026-08-31,2026-08-31
pets-en-041,en,pets,宠物养护,Pets,expense,Last Sunday pet water fountain 158 yuan,158,CNY,Water fountain,weekday:-1:7,2026-08-30,2026-08-31
pets-en-042,en,pets,宠物养护,Pets,expense,HK pet bath card 10 visits 1200 HKD,1200,HKD,Bath card,anchor,2026-08-31,2026-08-31
pets-en-043,en,pets,宠物养护,Pets,expense,Dog eye drops 35 yuan,35,CNY,Eye drops,anchor,2026-08-31,2026-08-31
pets-en-044,en,pets,宠物养护,Pets,expense,Cat ear mite medicine 50 bucks,50,CNY,Ear mite meds,anchor,2026-08-31,2026-08-31
pets-en-045,en,pets,宠物养护,Pets,expense,Pet clipper and electric trimmer 80 yuan,80,CNY,Pet clipper,anchor,2026-08-31,2026-08-31
pets-en-046,en,pets,宠物养护,Pets,expense,HK pet dewormer 150 HKD,150,HKD,Dewormer,anchor,2026-08-31,2026-08-31
pets-en-047,en,pets,宠物养护,Pets,expense,Pet hammock and cat bed 45 yuan,45,CNY,Cat bed,anchor,2026-08-31,2026-08-31
pets-en-048,en,pets,宠物养护,Pets,expense,Dog dental chews and bones 60 bucks,60,CNY,Dental chews,anchor,2026-08-31,2026-08-31
pets-en-049,en,pets,宠物养护,Pets,expense,Pet disinfectant spray 28 yuan,28,CNY,Disinfectant spray,anchor,2026-08-31,2026-08-31
pets-en-050,en,pets,宠物养护,Pets,expense,HK pet grooming and bath 350 HKD,350,HKD,Pet grooming,anchor,2026-08-31,2026-08-31
apparel-en-001,en,apparel,服饰鞋包,Apparel,expense,Yesterday bought a jacket for 599 yuan,599,CNY,Jacket,rel:-1,2026-08-30,2026-08-31
apparel-en-002,en,apparel,服饰鞋包,Apparel,expense,Bought sneakers for 799 bucks,799,CNY,Sneakers,anchor,2026-08-31,2026-08-31
apparel-en-003,en,apparel,服饰鞋包,Apparel,expense,Bought a handbag for 1200 HKD,1200,HKD,Handbag,anchor,2026-08-31,2026-08-31
apparel-en-004,en,apparel,服饰鞋包,Apparel,expense,Bought pants for 299 yuan,299,CNY,Pants,anchor,2026-08-31,2026-08-31
apparel-en-005,en,apparel,服饰鞋包,Apparel,expense,Bought underwear and socks for 150 bucks,150,CNY,Underwear socks,anchor,2026-08-31,2026-08-31
apparel-en-006,en,apparel,服饰鞋包,Apparel,expense,Bought a down jacket for 1299 yuan,1299,CNY,Down jacket,anchor,2026-08-31,2026-08-31
apparel-en-007,en,apparel,服饰鞋包,Apparel,expense,Bought high heels for 899 HKD,899,HKD,High heels,anchor,2026-08-31,2026-08-31
apparel-en-008,en,apparel,服饰鞋包,Apparel,expense,Bought hat and scarf for 180 yuan,180,CNY,Hat scarf,anchor,2026-08-31,2026-08-31
apparel-en-009,en,apparel,服饰鞋包,Apparel,expense,This Saturday bought luxury bag overseas 2000 USD,2000,USD,Luxury bag,weekday:6,2026-09-05,2026-08-31
apparel-en-010,en,apparel,服饰鞋包,Apparel,expense,Bought a T-shirt for 99 bucks,99,CNY,T-shirt,anchor,2026-08-31,2026-08-31
apparel-en-011,en,apparel,服饰鞋包,Apparel,expense,Bought a dress for 399 yuan,399,CNY,Dress,anchor,2026-08-31,2026-08-31
apparel-en-012,en,apparel,服饰鞋包,Apparel,expense,Bought leather shoes for 688 bucks,688,CNY,Leather shoes,anchor,2026-08-31,2026-08-31
apparel-en-013,en,apparel,服饰鞋包,Apparel,expense,Bought designer bag in HK 8000 HKD,8000,HKD,Designer bag,anchor,2026-08-31,2026-08-31
apparel-en-014,en,apparel,服饰鞋包,Apparel,expense,Bought jeans for 199 yuan,199,CNY,Jeans,anchor,2026-08-31,2026-08-31
apparel-en-015,en,apparel,服饰鞋包,Apparel,expense,Bought thermal underwear set for 299 bucks,299,CNY,Thermal underwear,anchor,2026-08-31,2026-08-31
apparel-en-016,en,apparel,服饰鞋包,Apparel,expense,Bought a trench coat for 899 yuan,899,CNY,Trench coat,anchor,2026-08-31,2026-08-31
apparel-en-017,en,apparel,服饰鞋包,Apparel,expense,Aug 4 bought sneakers in HK 1000 HKD,1000,HKD,Sneakers,ymd:2026-08-04,2026-08-04,2026-08-31
apparel-en-018,en,apparel,服饰鞋包,Apparel,expense,Bought a dress shirt for 159 yuan,159,CNY,Dress shirt,anchor,2026-08-31,2026-08-31
apparel-en-019,en,apparel,服饰鞋包,Apparel,expense,Bought sandals and slippers for 88 bucks,88,CNY,Sandals,anchor,2026-08-31,2026-08-31
apparel-en-020,en,apparel,服饰鞋包,Apparel,expense,Bought a leather wallet for 399 yuan,399,CNY,Wallet,anchor,2026-08-31,2026-08-31
apparel-en-021,en,apparel,服饰鞋包,Apparel,expense,Bought clothes in HK 2000 HKD,2000,HKD,Clothing,anchor,2026-08-31,2026-08-31
apparel-en-022,en,apparel,服饰鞋包,Apparel,expense,Bought a hoodie for 259 yuan,259,CNY,Hoodie,anchor,2026-08-31,2026-08-31
apparel-en-023,en,apparel,服饰鞋包,Apparel,expense,Bought combat boots for 599 bucks,599,CNY,Combat boots,anchor,2026-08-31,2026-08-31
apparel-en-024,en,apparel,服饰鞋包,Apparel,expense,Bought silk scarf and shawl for 199 yuan,199,CNY,Silk scarf,anchor,2026-08-31,2026-08-31
apparel-en-025,en,apparel,服饰鞋包,Apparel,expense,Aug 26 bought suit in HK 3000 HKD,3000,HKD,Suit,ymd:2026-08-26,2026-08-26,2026-08-31
apparel-en-026,en,apparel,服饰鞋包,Apparel,expense,Bought sweater and knit top for 299 yuan,299,CNY,Sweater,anchor,2026-08-31,2026-08-31
apparel-en-027,en,apparel,服饰鞋包,Apparel,expense,Bought chunky dad sneakers for 499 bucks,499,CNY,Dad sneakers,anchor,2026-08-31,2026-08-31
apparel-en-028,en,apparel,服饰鞋包,Apparel,expense,Bought a backpack for 299 yuan,299,CNY,Backpack,anchor,2026-08-31,2026-08-31
apparel-en-029,en,apparel,服饰鞋包,Apparel,expense,Bought sportswear in HK 800 HKD,800,HKD,Sportswear,anchor,2026-08-31,2026-08-31
apparel-en-030,en,apparel,服饰鞋包,Apparel,expense,Bought dress pants for 199 yuan,199,CNY,Dress pants,anchor,2026-08-31,2026-08-31
apparel-en-031,en,apparel,服饰鞋包,Apparel,expense,Bought snow boots for 399 bucks,399,CNY,Snow boots,anchor,2026-08-31,2026-08-31
apparel-en-032,en,apparel,服饰鞋包,Apparel,expense,Bought belt and waist strap for 199 yuan,199,CNY,Belt,anchor,2026-08-31,2026-08-31
apparel-en-033,en,apparel,服饰鞋包,Apparel,expense,Bought dress shirt in HK 500 HKD,500,HKD,Dress shirt,anchor,2026-08-31,2026-08-31
apparel-en-034,en,apparel,服饰鞋包,Apparel,expense,Bought a trench coat for 699 yuan,699,CNY,Trench coat,anchor,2026-08-31,2026-08-31
apparel-en-035,en,apparel,服饰鞋包,Apparel,expense,Bought canvas shoes for 199 bucks,199,CNY,Canvas shoes,anchor,2026-08-31,2026-08-31
apparel-en-036,en,apparel,服饰鞋包,Apparel,expense,Bought cashmere overcoat for 2999 yuan,2999,CNY,Cashmere coat,anchor,2026-08-31,2026-08-31
apparel-en-037,en,apparel,服饰鞋包,Apparel,expense,Bought necktie in HK 300 HKD,300,HKD,Necktie,anchor,2026-08-31,2026-08-31
apparel-en-038,en,apparel,服饰鞋包,Apparel,expense,Bought shorts for 89 yuan,89,CNY,Shorts,anchor,2026-08-31,2026-08-31
apparel-en-039,en,apparel,服饰鞋包,Apparel,expense,Bought rain boots for 128 bucks,128,CNY,Rain boots,anchor,2026-08-31,2026-08-31
apparel-en-040,en,apparel,服饰鞋包,Apparel,expense,Bought shoulder bag for 299 yuan,299,CNY,Shoulder bag,anchor,2026-08-31,2026-08-31
apparel-en-041,en,apparel,服饰鞋包,Apparel,expense,Bought jeans in HK 600 HKD,600,HKD,Jeans,anchor,2026-08-31,2026-08-31
apparel-en-042,en,apparel,服饰鞋包,Apparel,expense,Bought vest and sleeveless top for 159 yuan,159,CNY,Vest,anchor,2026-08-31,2026-08-31
apparel-en-043,en,apparel,服饰鞋包,Apparel,expense,Bought sandals and slippers for 129 bucks,129,CNY,Sandals,anchor,2026-08-31,2026-08-31
apparel-en-044,en,apparel,服饰鞋包,Apparel,expense,Bought leather jacket for 1599 yuan,1599,CNY,Leather jacket,anchor,2026-08-31,2026-08-31
apparel-en-045,en,apparel,服饰鞋包,Apparel,expense,Bought T-shirt in HK 200 HKD,200,HKD,T-shirt,anchor,2026-08-31,2026-08-31
apparel-en-046,en,apparel,服饰鞋包,Apparel,expense,Bought hanfu and lolita dress for 499 yuan,499,CNY,Hanfu,anchor,2026-08-31,2026-08-31
apparel-en-047,en,apparel,服饰鞋包,Apparel,expense,Bought safety work shoes for 199 bucks,199,CNY,Safety shoes,anchor,2026-08-31,2026-08-31
apparel-en-048,en,apparel,服饰鞋包,Apparel,expense,Bought wool sweater for 399 yuan,399,CNY,Wool sweater,anchor,2026-08-31,2026-08-31
apparel-en-049,en,apparel,服饰鞋包,Apparel,expense,Bought scarf in HK 400 HKD,400,HKD,Scarf,anchor,2026-08-31,2026-08-31
apparel-en-050,en,apparel,服饰鞋包,Apparel,expense,Bought jacket in HK 800 HKD,800,HKD,Jacket,anchor,2026-08-31,2026-08-31
beauty-en-001,en,beauty,美容个护,Beauty,expense,Yesterday haircut cost 68 yuan,68,CNY,Haircut,rel:-1,2026-08-30,2026-08-31
beauty-en-002,en,beauty,美容个护,Beauty,expense,Manicure cost 128 bucks,128,CNY,Manicure,anchor,2026-08-31,2026-08-31
beauty-en-003,en,beauty,美容个护,Beauty,expense,Facial treatment cost 380 HKD,380,HKD,Facial care,anchor,2026-08-31,2026-08-31
beauty-en-004,en,beauty,美容个护,Beauty,expense,Skincare products cost 500 yuan,500,CNY,Skincare,anchor,2026-08-31,2026-08-31
beauty-en-005,en,beauty,美容个护,Beauty,expense,Hair perm and dye cost 680 bucks,680,CNY,Perm and dye,anchor,2026-08-31,2026-08-31
beauty-en-006,en,beauty,美容个护,Beauty,expense,Lipstick cost 320 yuan,320,CNY,Lipstick,anchor,2026-08-31,2026-08-31
beauty-en-007,en,beauty,美容个护,Beauty,expense,This Friday SPA cost 980 HKD,980,HKD,SPA,weekday:5,2026-09-04,2026-08-31
beauty-en-008,en,beauty,美容个护,Beauty,expense,Face masks cost 150 yuan,150,CNY,Face masks,anchor,2026-08-31,2026-08-31
beauty-en-009,en,beauty,美容个护,Beauty,expense,Overseas cosmetics 200 USD,200,USD,Overseas cosmetics,anchor,2026-08-31,2026-08-31
beauty-en-010,en,beauty,美容个护,Beauty,expense,Eyebrow shaping cost 30 bucks,30,CNY,Eyebrow shaping,anchor,2026-08-31,2026-08-31
beauty-en-011,en,beauty,美容个护,Beauty,expense,Eyelash extensions cost 198 yuan,198,CNY,Lash extensions,anchor,2026-08-31,2026-08-31
beauty-en-012,en,beauty,美容个护,Beauty,expense,Eyelash beauty treatment 168 bucks,168,CNY,Lash beauty,anchor,2026-08-31,2026-08-31
beauty-en-013,en,beauty,美容个护,Beauty,expense,Aug 23 HK salon hydration facial 500 HKD,500,HKD,Hydration facial,ymd:2026-08-23,2026-08-23,2026-08-31
beauty-en-014,en,beauty,美容个护,Beauty,expense,Facial cleanser and toner 280 yuan,280,CNY,Cleanser toner,anchor,2026-08-31,2026-08-31
beauty-en-015,en,beauty,美容个护,Beauty,expense,Semi-permanent eyebrow tattoo 888 bucks,888,CNY,Eyebrow tattoo,anchor,2026-08-31,2026-08-31
beauty-en-016,en,beauty,美容个护,Beauty,expense,Body lotion and scrub 120 yuan,120,CNY,Body care,anchor,2026-08-31,2026-08-31
beauty-en-017,en,beauty,美容个护,Beauty,expense,HK manicure 200 HKD,200,HKD,Manicure,anchor,2026-08-31,2026-08-31
beauty-en-018,en,beauty,美容个护,Beauty,expense,DIY hair dye kit 80 yuan,80,CNY,Hair dye,anchor,2026-08-31,2026-08-31
beauty-en-019,en,beauty,美容个护,Beauty,expense,Log 199 bucks today and tomorrow for hair removal,199,CNY,Hair removal,"rel:0,1",2026-08-31|2026-09-01,2026-08-31
beauty-en-020,en,beauty,美容个护,Beauty,expense,Serum and essence 350 yuan,350,CNY,Serum,anchor,2026-08-31,2026-08-31
beauty-en-021,en,beauty,美容个护,Beauty,expense,HK beauty package 1500 HKD,1500,HKD,Beauty package,anchor,2026-08-31,2026-08-31
beauty-en-022,en,beauty,美容个护,Beauty,expense,Face cleansing session 50 yuan,50,CNY,Face cleansing,anchor,2026-08-31,2026-08-31
beauty-en-023,en,beauty,美容个护,Beauty,expense,Nail extensions 268 bucks,268,CNY,Nail extensions,anchor,2026-08-31,2026-08-31
beauty-en-024,en,beauty,美容个护,Beauty,expense,Eye cream and eye masks 280 yuan,280,CNY,Eye care,anchor,2026-08-31,2026-08-31
beauty-en-025,en,beauty,美容个护,Beauty,expense,Last Friday HK haircut 150 HKD,150,HKD,Haircut,weekday:-1:5,2026-08-28,2026-08-31
beauty-en-026,en,beauty,美容个护,Beauty,expense,Cosmetics gift set 680 yuan,680,CNY,Cosmetics set,anchor,2026-08-31,2026-08-31
beauty-en-027,en,beauty,美容个护,Beauty,expense,Ion perm hair treatment 500 bucks,500,CNY,Perm,anchor,2026-08-31,2026-08-31
beauty-en-028,en,beauty,美容个护,Beauty,expense,Hand cream and lip balm 50 yuan,50,CNY,Hand cream,anchor,2026-08-31,2026-08-31
beauty-en-029,en,beauty,美容个护,Beauty,expense,HK hair dye 800 HKD,800,HKD,Hair dye,anchor,2026-08-31,2026-08-31
beauty-en-030,en,beauty,美容个护,Beauty,expense,Blackhead cleansing treatment 88 yuan,88,CNY,Skin cleansing,anchor,2026-08-31,2026-08-31
beauty-en-031,en,beauty,美容个护,Beauty,expense,Eyelash implant 150 bucks,150,CNY,Lash implant,anchor,2026-08-31,2026-08-31
beauty-en-032,en,beauty,美容个护,Beauty,expense,Sunscreen and primer 120 yuan,120,CNY,Sunscreen,anchor,2026-08-31,2026-08-31
beauty-en-033,en,beauty,美容个护,Beauty,expense,HK facial treatment 600 HKD,600,HKD,Facial care,anchor,2026-08-31,2026-08-31
beauty-en-034,en,beauty,美容个护,Beauty,expense,Makeup remover oil and water 80 yuan,80,CNY,Makeup remover,anchor,2026-08-31,2026-08-31
beauty-en-035,en,beauty,美容个护,Beauty,expense,Hydrating mask 10-pack 99 bucks,99,CNY,Face masks,anchor,2026-08-31,2026-08-31
beauty-en-036,en,beauty,美容个护,Beauty,expense,Light perfume 300 yuan,300,CNY,Perfume,anchor,2026-08-31,2026-08-31
beauty-en-037,en,beauty,美容个护,Beauty,expense,Bought perfume in HK 500 HKD,500,HKD,Perfume,anchor,2026-08-31,2026-08-31
beauty-en-038,en,beauty,美容个护,Beauty,expense,Haircut and blow dry styling 50 yuan,50,CNY,Hair styling,anchor,2026-08-31,2026-08-31
beauty-en-039,en,beauty,美容个护,Beauty,expense,Accent nail color manicure 108 bucks,108,CNY,Manicure,anchor,2026-08-31,2026-08-31
beauty-en-040,en,beauty,美容个护,Beauty,expense,Acne spot treatment serum 280 yuan,280,CNY,Acne serum,anchor,2026-08-31,2026-08-31
beauty-en-041,en,beauty,美容个护,Beauty,expense,HK hair perm 1000 HKD,1000,HKD,Perm,anchor,2026-08-31,2026-08-31
beauty-en-042,en,beauty,美容个护,Beauty,expense,Lip gloss and lip tint 89 yuan,89,CNY,Lip gloss,anchor,2026-08-31,2026-08-31
beauty-en-043,en,beauty,美容个护,Beauty,expense,Hair treatment and hot oil 150 bucks,150,CNY,Hot oil treatment,anchor,2026-08-31,2026-08-31
beauty-en-044,en,beauty,美容个护,Beauty,expense,Facial cleansing device 199 yuan,199,CNY,Cleansing device,anchor,2026-08-31,2026-08-31
beauty-en-045,en,beauty,美容个护,Beauty,expense,HK beauty card top-up 3000 HKD,3000,HKD,Beauty card,anchor,2026-08-31,2026-08-31
beauty-en-046,en,beauty,美容个护,Beauty,expense,Hairline powder and contour 60 yuan,60,CNY,Contour powder,anchor,2026-08-31,2026-08-31
beauty-en-047,en,beauty,美容个护,Beauty,expense,Semi-permanent lip tattoo 1288 bucks,1288,CNY,Lip tattoo,anchor,2026-08-31,2026-08-31
beauty-en-048,en,beauty,美容个护,Beauty,expense,Toner and lotion 120 yuan,120,CNY,Toner,anchor,2026-08-31,2026-08-31
beauty-en-049,en,beauty,美容个护,Beauty,expense,Bought skincare in HK 1000 HKD,1000,HKD,Skincare,anchor,2026-08-31,2026-08-31
beauty-en-050,en,beauty,美容个护,Beauty,expense,HK beauty treatment 700 HKD,700,HKD,Beauty treatment,anchor,2026-08-31,2026-08-31
electronics-en-001,en,electronics,数码产品,Electronics,expense,Yesterday bought new phone for 5999 yuan,5999,CNY,Phone,rel:-1,2026-08-30,2026-08-31
electronics-en-002,en,electronics,数码产品,Electronics,expense,Bought wireless earbuds for 899 bucks,899,CNY,Wireless earbuds,anchor,2026-08-31,2026-08-31
electronics-en-003,en,electronics,数码产品,Electronics,expense,Bought tablet for 3299 HKD,3299,HKD,Tablet,anchor,2026-08-31,2026-08-31
electronics-en-004,en,electronics,数码产品,Electronics,expense,Bought keyboard and mouse for 299 yuan,299,CNY,Keyboard mouse,anchor,2026-08-31,2026-08-31
electronics-en-005,en,electronics,数码产品,Electronics,expense,Bought camera lens for 4500 bucks,4500,CNY,Camera lens,anchor,2026-08-31,2026-08-31
electronics-en-006,en,electronics,数码产品,Electronics,expense,This Wednesday bought laptop for 7999 yuan,7999,CNY,Laptop,weekday:3,2026-09-02,2026-08-31
electronics-en-007,en,electronics,数码产品,Electronics,expense,Bought smartwatch for 1899 HKD,1899,HKD,Smartwatch,anchor,2026-08-31,2026-08-31
electronics-en-008,en,electronics,数码产品,Electronics,expense,Bought power bank for 129 yuan,129,CNY,Power bank,anchor,2026-08-31,2026-08-31
electronics-en-009,en,electronics,数码产品,Electronics,expense,Overseas camera 1500 USD,1500,USD,Overseas camera,anchor,2026-08-31,2026-08-31
electronics-en-010,en,electronics,数码产品,Electronics,expense,Bought monitor for 1999 bucks,1999,CNY,Monitor,anchor,2026-08-31,2026-08-31
electronics-en-011,en,electronics,数码产品,Electronics,expense,Aug 2 bought Bluetooth earbuds for 199 yuan,199,CNY,Bluetooth earbuds,ymd:2026-08-02,2026-08-02,2026-08-31
electronics-en-012,en,electronics,数码产品,Electronics,expense,Bought external hard drive for 399 bucks,399,CNY,External drive,anchor,2026-08-31,2026-08-31
electronics-en-013,en,electronics,数码产品,Electronics,expense,Bought computer in HK 8000 HKD,8000,HKD,Computer,anchor,2026-08-31,2026-08-31
electronics-en-014,en,electronics,数码产品,Electronics,expense,Bought router for 159 yuan,159,CNY,Router,anchor,2026-08-31,2026-08-31
electronics-en-015,en,electronics,数码产品,Electronics,expense,Bought projector for 2999 bucks,2999,CNY,Projector,anchor,2026-08-31,2026-08-31
electronics-en-016,en,electronics,数码产品,Electronics,expense,Bought PS5 console for 3899 yuan,3899,CNY,Game console,anchor,2026-08-31,2026-08-31
electronics-en-017,en,electronics,数码产品,Electronics,expense,Bought phone in HK 6000 HKD,6000,HKD,Phone,anchor,2026-08-31,2026-08-31
electronics-en-018,en,electronics,数码产品,Electronics,expense,Bought webcam for 99 yuan,99,CNY,Webcam,anchor,2026-08-31,2026-08-31
electronics-en-019,en,electronics,数码产品,Electronics,expense,Bought graphics card for 3090 bucks,3090,CNY,Graphics card,anchor,2026-08-31,2026-08-31
electronics-en-020,en,electronics,数码产品,Electronics,expense,Bought RAM stick for 399 yuan,399,CNY,RAM,anchor,2026-08-31,2026-08-31
electronics-en-021,en,electronics,数码产品,Electronics,expense,This Friday bought headphones in HK 1200 HKD,1200,HKD,Headphones,weekday:5,2026-09-04,2026-08-31
