id,lang,category_id,category_zh,category_en,kind,text,amount,currency,note,date_spec,dates,anchor_date
travel-zh-036,zh,travel,旅游度假,Travel,expense,香港长洲岛一日游150HKD,150,HKD,长洲岛,anchor,2026-08-31,2026-08-31
travel-en-036,en,travel,旅游度假,Travel,expense,HK Cheung Chau day trip 150 HKD,150,HKD,Cheung Chau,anchor,2026-08-31,2026-08-31
travel-zh-037,zh,travel,旅游度假,Travel,expense,西安古都游2000元,2000,CNY,西安游,anchor,2026-08-31,2026-08-31
travel-en-037,en,travel,旅游度假,Travel,expense,Xi'an ancient capital trip 2000 yuan,2000,CNY,Xi'an trip,anchor,2026-08-31,2026-08-31
travel-zh-038,zh,travel,旅游度假,Travel,expense,滑雪度假三日游1500块,1500,CNY,滑雪度假,anchor,2026-08-31,2026-08-31
travel-en-038,en,travel,旅游度假,Travel,expense,Ski resort three-day trip 1500 bucks,1500,CNY,Ski resort trip,anchor,2026-08-31,2026-08-31
travel-zh-039,zh,travel,旅游度假,Travel,expense,澳大利亚游15000HKD,15000,HKD,澳洲游,anchor,2026-08-31,2026-08-31
travel-en-039,en,travel,旅游度假,Travel,expense,Australia trip 15000 HKD,15000,HKD,Australia trip,anchor,2026-08-31,2026-08-31
travel-zh-040,zh,travel,旅游度假,Travel,expense,武夷山旅游800元,800,CNY,武夷山,anchor,2026-08-31,2026-08-31
travel-en-040,en,travel,旅游度假,Travel,expense,Wuyi Mountain trip 800 yuan,800,CNY,Wuyi Mountain,anchor,2026-08-31,2026-08-31
travel-zh-041,zh,travel,旅游度假,Travel,expense,海滨度假一周5000块,5000,CNY,海滨度假,anchor,2026-08-31,2026-08-31
travel-en-041,en,travel,旅游度假,Travel,expense,Beach resort one week 5000 bucks,5000,CNY,Beach resort,anchor,2026-08-31,2026-08-31
travel-zh-042,zh,travel,旅游度假,Travel,expense,香港南丫岛一日游180HKD,180,HKD,南丫岛,anchor,2026-08-31,2026-08-31
travel-en-042,en,travel,旅游度假,Travel,expense,HK Lamma Island day trip 180 HKD,180,HKD,Lamma Island,anchor,2026-08-31,2026-08-31
travel-zh-043,zh,travel,旅游度假,Travel,expense,九寨沟旅游2200元,2200,CNY,九寨沟,anchor,2026-08-31,2026-08-31
travel-en-043,en,travel,旅游度假,Travel,expense,Jiuzhaigou trip 2200 yuan,2200,CNY,Jiuzhaigou,anchor,2026-08-31,2026-08-31
travel-zh-044,zh,travel,旅游度假,Travel,expense,美食团逛吃800块,800,CNY,美食团,anchor,2026-08-31,2026-08-31
travel-en-044,en,travel,旅游度假,Travel,expense,Food tour eating trip 800 bucks,800,CNY,Food tour,anchor,2026-08-31,2026-08-31
travel-zh-045,zh,travel,旅游度假,Travel,expense,欧洲十国游25000HKD,25000,HKD,欧洲多国游,anchor,2026-08-31,2026-08-31
travel-en-045,en,travel,旅游度假,Travel,expense,Ten-country Europe tour 25000 HKD,25000,HKD,Multi-country Europe trip,anchor,2026-08-31,2026-08-31
travel-zh-046,zh,travel,旅游度假,Travel,expense,长白山旅游1800元,1800,CNY,长白山,anchor,2026-08-31,2026-08-31
travel-en-046,en,travel,旅游度假,Travel,expense,Changbai Mountain trip 1800 yuan,1800,CNY,Changbai Mountain,anchor,2026-08-31,2026-08-31
travel-zh-047,zh,travel,旅游度假,Travel,expense,露营装备租赁300块,300,CNY,露营,anchor,2026-08-31,2026-08-31
travel-en-047,en,travel,旅游度假,Travel,expense,Camping gear rental 300 bucks,300,CNY,Camping,anchor,2026-08-31,2026-08-31
travel-zh-048,zh,travel,旅游度假,Travel,expense,香港大屿山一日游250HKD,250,HKD,大屿山,anchor,2026-08-31,2026-08-31
travel-en-048,en,travel,旅游度假,Travel,expense,HK Lantau day trip 250 HKD,250,HKD,Lantau,anchor,2026-08-31,2026-08-31
travel-zh-049,zh,travel,旅游度假,Travel,expense,丽江大理游3000元,3000,CNY,丽江大理,anchor,2026-08-31,2026-08-31
travel-en-049,en,travel,旅游度假,Travel,expense,Lijiang Dali trip 3000 yuan,3000,CNY,Lijiang Dali,anchor,2026-08-31,2026-08-31
travel-zh-050,zh,travel,旅游度假,Travel,expense,签证办理费500块,500,CNY,签证费,anchor,2026-08-31,2026-08-31
travel-en-050,en,travel,旅游度假,Travel,expense,Visa application fee 500 bucks,500,CNY,Visa fee,anchor,2026-08-31,2026-08-31
lodging-zh-001,zh,lodging,酒店住宿,Lodging,expense,昨天酒店住一晚花了380元,380,CNY,酒店,rel:-1,2026-08-30,2026-08-31
lodging-en-001,en,lodging,酒店住宿,Lodging,expense,Hotel one night 380 yuan yesterday,380,CNY,Hotel,rel:-1,2026-08-30,2026-08-31
lodging-zh-002,zh,lodging,酒店住宿,Lodging,expense,民宿两晚花了600块,600,CNY,民宿,anchor,2026-08-31,2026-08-31
lodging-en-002,en,lodging,酒店住宿,Lodging,expense,Homestay two nights 600 bucks,600,CNY,Homestay,anchor,2026-08-31,2026-08-31
lodging-zh-003,zh,lodging,酒店住宿,Lodging,expense,香港酒店一晚1200HKD,1200,HKD,香港酒店,anchor,2026-08-31,2026-08-31
lodging-en-003,en,lodging,酒店住宿,Lodging,expense,HK hotel one night 1200 HKD,1200,HKD,HK hotel,anchor,2026-08-31,2026-08-31
lodging-zh-004,zh,lodging,酒店住宿,Lodging,expense,出差住宿报销前花了450元,450,CNY,出差住宿,anchor,2026-08-31,2026-08-31
lodging-en-004,en,lodging,酒店住宿,Lodging,expense,Business trip lodging 450 yuan before reimbursement,450,CNY,Business lodging,anchor,2026-08-31,2026-08-31
lodging-zh-005,zh,lodging,酒店住宿,Lodging,expense,本周四五星级酒店一晚1800块,1800,CNY,五星级,weekday:4,2026-09-03,2026-08-31
lodging-en-005,en,lodging,酒店住宿,Lodging,expense,Five-star hotel one night 1800 bucks this Thursday,1800,CNY,Five-star hotel,weekday:4,2026-09-03,2026-08-31
lodging-zh-006,zh,lodging,酒店住宿,Lodging,expense,快捷酒店住三晚花了750元,750,CNY,快捷酒店,anchor,2026-08-31,2026-08-31
lodging-en-006,en,lodging,酒店住宿,Lodging,expense,Budget hotel three nights 750 yuan,750,CNY,Budget hotel,anchor,2026-08-31,2026-08-31
lodging-zh-007,zh,lodging,酒店住宿,Lodging,expense,海景酒店一晚2500HKD,2500,HKD,海景酒店,anchor,2026-08-31,2026-08-31
lodging-en-007,en,lodging,酒店住宿,Lodging,expense,Sea-view hotel one night 2500 HKD,2500,HKD,Sea-view hotel,anchor,2026-08-31,2026-08-31
lodging-zh-008,zh,lodging,酒店住宿,Lodging,expense,青旅床位花了80元,80,CNY,青旅,anchor,2026-08-31,2026-08-31
lodging-en-008,en,lodging,酒店住宿,Lodging,expense,Hostel bunk 80 yuan,80,CNY,Hostel,anchor,2026-08-31,2026-08-31
lodging-zh-009,zh,lodging,酒店住宿,Lodging,expense,海外酒店一晚300USD,300,USD,海外酒店,anchor,2026-08-31,2026-08-31
lodging-en-009,en,lodging,酒店住宿,Lodging,expense,Overseas hotel one night 300 USD,300,USD,Overseas hotel,anchor,2026-08-31,2026-08-31
lodging-zh-010,zh,lodging,酒店住宿,Lodging,expense,钟点房花了120块,120,CNY,钟点房,anchor,2026-08-31,2026-08-31
lodging-en-010,en,lodging,酒店住宿,Lodging,expense,Hourly room 120 bucks,120,CNY,Hourly room,anchor,2026-08-31,2026-08-31
lodging-zh-011,zh,lodging,酒店住宿,Lodging,expense,8月6日连锁酒店标间一晚280元,280,CNY,连锁酒店,ymd:2026-08-06,2026-08-06,2026-08-31
lodging-en-011,en,lodging,酒店住宿,Lodging,expense,Chain hotel standard room 280 yuan on August 6,280,CNY,Chain hotel,ymd:2026-08-06,2026-08-06,2026-08-31
lodging-zh-012,zh,lodging,酒店住宿,Lodging,expense,度假别墅一晚3000块,3000,CNY,度假别墅,anchor,2026-08-31,2026-08-31
lodging-en-012,en,lodging,酒店住宿,Lodging,expense,Vacation villa one night 3000 bucks,3000,CNY,Vacation villa,anchor,2026-08-31,2026-08-31
lodging-zh-013,zh,lodging,酒店住宿,Lodging,expense,香港铜锣湾酒店一晚1800HKD,1800,HKD,铜锣湾,anchor,2026-08-31,2026-08-31
lodging-en-013,en,lodging,酒店住宿,Lodging,expense,HK Causeway Bay hotel one night 1800 HKD,1800,HKD,Causeway Bay,anchor,2026-08-31,2026-08-31
lodging-zh-014,zh,lodging,酒店住宿,Lodging,expense,商务酒店一晚320元,320,CNY,商务酒店,anchor,2026-08-31,2026-08-31
lodging-en-014,en,lodging,酒店住宿,Lodging,expense,Business hotel one night 320 yuan,320,CNY,Business hotel,anchor,2026-08-31,2026-08-31
lodging-zh-015,zh,lodging,酒店住宿,Lodging,expense,主题酒店一晚480块,480,CNY,主题酒店,anchor,2026-08-31,2026-08-31
lodging-en-015,en,lodging,酒店住宿,Lodging,expense,Theme hotel one night 480 bucks,480,CNY,Theme hotel,anchor,2026-08-31,2026-08-31
lodging-zh-016,zh,lodging,酒店住宿,Lodging,expense,机场附近酒店一晚350元,350,CNY,机场酒店,anchor,2026-08-31,2026-08-31
lodging-en-016,en,lodging,酒店住宿,Lodging,expense,Airport hotel one night 350 yuan,350,CNY,Airport hotel,anchor,2026-08-31,2026-08-31
lodging-zh-017,zh,lodging,酒店住宿,Lodging,expense,香港尖沙咀酒店一晚2000HKD,2000,HKD,尖沙咀,anchor,2026-08-31,2026-08-31
lodging-en-017,en,lodging,酒店住宿,Lodging,expense,HK Tsim Sha Tsui hotel one night 2000 HKD,2000,HKD,Tsim Sha Tsui,anchor,2026-08-31,2026-08-31
lodging-zh-018,zh,lodging,酒店住宿,Lodging,expense,民宿包院一天1500元,1500,CNY,包院,anchor,2026-08-31,2026-08-31
lodging-en-018,en,lodging,酒店住宿,Lodging,expense,Homestay whole courtyard one day 1500 yuan,1500,CNY,Whole courtyard,anchor,2026-08-31,2026-08-31
lodging-zh-019,zh,lodging,酒店住宿,Lodging,expense,电竞酒店双人间一晚260块,260,CNY,电竞酒店,anchor,2026-08-31,2026-08-31
lodging-en-019,en,lodging,酒店住宿,Lodging,expense,Esports hotel double room one night 260 bucks,260,CNY,Esports hotel,anchor,2026-08-31,2026-08-31
lodging-zh-020,zh,lodging,酒店住宿,Lodging,expense,温泉酒店一晚680元,680,CNY,温泉酒店,anchor,2026-08-31,2026-08-31
lodging-en-020,en,lodging,酒店住宿,Lodging,expense,Hot spring hotel one night 680 yuan,680,CNY,Hot spring hotel,anchor,2026-08-31,2026-08-31
lodging-zh-021,zh,lodging,酒店住宿,Lodging,expense,8月27日香港迪士尼酒店一晚3000HKD,3000,HKD,迪士尼酒店,ymd:2026-08-27,2026-08-27,2026-08-31
lodging-en-021,en,lodging,酒店住宿,Lodging,expense,HK Disneyland hotel one night 3000 HKD on August 27,3000,HKD,Disneyland hotel,ymd:2026-08-27,2026-08-27,2026-08-31
lodging-zh-022,zh,lodging,酒店住宿,Lodging,expense,招待所一晚80元,80,CNY,招待所,anchor,2026-08-31,2026-08-31
lodging-en-022,en,lodging,酒店住宿,Lodging,expense,Guesthouse one night 80 yuan,80,CNY,Guesthouse,anchor,2026-08-31,2026-08-31
lodging-zh-023,zh,lodging,酒店住宿,Lodging,expense,公寓式酒店两晚800块,800,CNY,公寓酒店,anchor,2026-08-31,2026-08-31
lodging-en-023,en,lodging,酒店住宿,Lodging,expense,Serviced apartment two nights 800 bucks,800,CNY,Serviced apartment,anchor,2026-08-31,2026-08-31
lodging-zh-024,zh,lodging,酒店住宿,Lodging,expense,海景民宿一晚580元,580,CNY,海景民宿,anchor,2026-08-31,2026-08-31
lodging-en-024,en,lodging,酒店住宿,Lodging,expense,Sea-view homestay one night 580 yuan,580,CNY,Sea-view homestay,anchor,2026-08-31,2026-08-31
lodging-zh-025,zh,lodging,酒店住宿,Lodging,expense,香港旺角酒店一晚800HKD,800,HKD,旺角,anchor,2026-08-31,2026-08-31
lodging-en-025,en,lodging,酒店住宿,Lodging,expense,HK Mong Kok hotel one night 800 HKD,800,HKD,Mong Kok,anchor,2026-08-31,2026-08-31
lodging-zh-026,zh,lodging,酒店住宿,Lodging,expense,全季酒店一晚350元,350,CNY,全季,anchor,2026-08-31,2026-08-31
lodging-en-026,en,lodging,酒店住宿,Lodging,expense,Ji Hotel one night 350 yuan,350,CNY,Ji Hotel,anchor,2026-08-31,2026-08-31
lodging-zh-027,zh,lodging,酒店住宿,Lodging,expense,四合院民宿一晚1200块,1200,CNY,四合院,anchor,2026-08-31,2026-08-31
lodging-en-027,en,lodging,酒店住宿,Lodging,expense,Courtyard homestay one night 1200 bucks,1200,CNY,Courtyard homestay,anchor,2026-08-31,2026-08-31
lodging-zh-028,zh,lodging,酒店住宿,Lodging,expense,香港中环酒店一晚2500HKD,2500,HKD,中环,anchor,2026-08-31,2026-08-31
lodging-en-028,en,lodging,酒店住宿,Lodging,expense,HK Central hotel one night 2500 HKD,2500,HKD,Central,anchor,2026-08-31,2026-08-31
lodging-zh-029,zh,lodging,酒店住宿,Lodging,expense,如家酒店一晚220元,220,CNY,如家,anchor,2026-08-31,2026-08-31
lodging-en-029,en,lodging,酒店住宿,Lodging,expense,Home Inn one night 220 yuan,220,CNY,Home Inn,anchor,2026-08-31,2026-08-31
lodging-zh-030,zh,lodging,酒店住宿,Lodging,expense,度假酒店三晚2400块,2400,CNY,度假酒店,anchor,2026-08-31,2026-08-31
lodging-en-030,en,lodging,酒店住宿,Lodging,expense,Resort hotel three nights 2400 bucks,2400,CNY,Resort hotel,anchor,2026-08-31,2026-08-31
lodging-zh-031,zh,lodging,酒店住宿,Lodging,expense,江景酒店一晚420元,420,CNY,江景酒店,anchor,2026-08-31,2026-08-31
lodging-en-031,en,lodging,酒店住宿,Lodging,expense,River-view hotel one night 420 yuan,420,CNY,River-view hotel,anchor,2026-08-31,2026-08-31
lodging-zh-032,zh,lodging,酒店住宿,Lodging,expense,香港油麻地酒店一晚600HKD,600,HKD,油麻地,anchor,2026-08-31,2026-08-31
lodging-en-032,en,lodging,酒店住宿,Lodging,expense,HK Yau Ma Tei hotel one night 600 HKD,600,HKD,Yau Ma Tei,anchor,2026-08-31,2026-08-31
lodging-zh-033,zh,lodging,酒店住宿,Lodging,expense,汉庭酒店一晚199元,199,CNY,汉庭,anchor,2026-08-31,2026-08-31
lodging-en-033,en,lodging,酒店住宿,Lodging,expense,Hanting hotel one night 199 yuan,199,CNY,Hanting,anchor,2026-08-31,2026-08-31
lodging-zh-034,zh,lodging,酒店住宿,Lodging,expense,网红民宿一晚520块,520,CNY,网红民宿,anchor,2026-08-31,2026-08-31
lodging-en-034,en,lodging,酒店住宿,Lodging,expense,Trendy homestay one night 520 bucks,520,CNY,Trendy homestay,anchor,2026-08-31,2026-08-31
lodging-zh-035,zh,lodging,酒店住宿,Lodging,expense,香港机场酒店一晚1000HKD,1000,HKD,机场酒店,anchor,2026-08-31,2026-08-31
lodging-en-035,en,lodging,酒店住宿,Lodging,expense,HK airport hotel one night 1000 HKD,1000,HKD,Airport hotel,anchor,2026-08-31,2026-08-31
lodging-zh-036,zh,lodging,酒店住宿,Lodging,expense,七天酒店一晚150元,150,CNY,七天,anchor,2026-08-31,2026-08-31
lodging-en-036,en,lodging,酒店住宿,Lodging,expense,7 Days Inn one night 150 yuan,150,CNY,7 Days Inn,anchor,2026-08-31,2026-08-31
lodging-zh-037,zh,lodging,酒店住宿,Lodging,expense,精品酒店一晚380块,380,CNY,精品酒店,anchor,2026-08-31,2026-08-31
lodging-en-037,en,lodging,酒店住宿,Lodging,expense,Boutique hotel one night 380 bucks,380,CNY,Boutique hotel,anchor,2026-08-31,2026-08-31
lodging-zh-038,zh,lodging,酒店住宿,Lodging,expense,山景民宿一晚280元,280,CNY,山景民宿,anchor,2026-08-31,2026-08-31
lodging-en-038,en,lodging,酒店住宿,Lodging,expense,Mountain-view homestay one night 280 yuan,280,CNY,Mountain-view homestay,anchor,2026-08-31,2026-08-31
lodging-zh-039,zh,lodging,酒店住宿,Lodging,expense,香港北角酒店一晚700HKD,700,HKD,北角,anchor,2026-08-31,2026-08-31
lodging-en-039,en,lodging,酒店住宿,Lodging,expense,HK North Point hotel one night 700 HKD,700,HKD,North Point,anchor,2026-08-31,2026-08-31
lodging-zh-040,zh,lodging,酒店住宿,Lodging,expense,维也纳酒店一晚260元,260,CNY,维也纳,anchor,2026-08-31,2026-08-31
lodging-en-040,en,lodging,酒店住宿,Lodging,expense,Vienna hotel one night 260 yuan,260,CNY,Vienna hotel,anchor,2026-08-31,2026-08-31
lodging-zh-041,zh,lodging,酒店住宿,Lodging,expense,loft酒店一晚450块,450,CNY,loft酒店,anchor,2026-08-31,2026-08-31
lodging-en-041,en,lodging,酒店住宿,Lodging,expense,Loft hotel one night 450 bucks,450,CNY,Loft hotel,anchor,2026-08-31,2026-08-31
lodging-zh-042,zh,lodging,酒店住宿,Lodging,expense,香港红磡酒店一晚900HKD,900,HKD,红磡,anchor,2026-08-31,2026-08-31
lodging-en-042,en,lodging,酒店住宿,Lodging,expense,HK Hung Hom hotel one night 900 HKD,900,HKD,Hung Hom,anchor,2026-08-31,2026-08-31
lodging-zh-043,zh,lodging,酒店住宿,Lodging,expense,亚朵酒店一晚360元,360,CNY,亚朵,anchor,2026-08-31,2026-08-31
lodging-en-043,en,lodging,酒店住宿,Lodging,expense,Atour hotel one night 360 yuan,360,CNY,Atour,anchor,2026-08-31,2026-08-31
lodging-zh-044,zh,lodging,酒店住宿,Lodging,expense,家庭套房一晚680块,680,CNY,家庭套房,anchor,2026-08-31,2026-08-31
lodging-en-044,en,lodging,酒店住宿,Lodging,expense,Family suite one night 680 bucks,680,CNY,Family suite,anchor,2026-08-31,2026-08-31
lodging-zh-045,zh,lodging,酒店住宿,Lodging,expense,香港铜锣湾迷你酒店一晚500HKD,500,HKD,迷你酒店,anchor,2026-08-31,2026-08-31
lodging-en-045,en,lodging,酒店住宿,Lodging,expense,HK Causeway Bay mini hotel one night 500 HKD,500,HKD,Mini hotel,anchor,2026-08-31,2026-08-31
lodging-zh-046,zh,lodging,酒店住宿,Lodging,expense,格林豪泰一晚200元,200,CNY,格林豪泰,anchor,2026-08-31,2026-08-31
lodging-en-046,en,lodging,酒店住宿,Lodging,expense,GreenTree Inn one night 200 yuan,200,CNY,GreenTree Inn,anchor,2026-08-31,2026-08-31
lodging-zh-047,zh,lodging,酒店住宿,Lodging,expense,海边木屋一晚380块,380,CNY,海边木屋,anchor,2026-08-31,2026-08-31
lodging-en-047,en,lodging,酒店住宿,Lodging,expense,Beach cabin one night 380 bucks,380,CNY,Beach cabin,anchor,2026-08-31,2026-08-31
lodging-zh-048,zh,lodging,酒店住宿,Lodging,expense,香港佐敦酒店一晚650HKD,650,HKD,佐敦,anchor,2026-08-31,2026-08-31
lodging-en-048,en,lodging,酒店住宿,Lodging,expense,HK Jordan hotel one night 650 HKD,650,HKD,Jordan,anchor,2026-08-31,2026-08-31
lodging-zh-049,zh,lodging,酒店住宿,Lodging,expense,酒店押金500元,500,CNY,押金,anchor,2026-08-31,2026-08-31
lodging-en-049,en,lodging,酒店住宿,Lodging,expense,Hotel deposit 500 yuan,500,CNY,Deposit,anchor,2026-08-31,2026-08-31
lodging-zh-050,zh,lodging,酒店住宿,Lodging,expense,加早餐每人50块,50,CNY,早餐,anchor,2026-08-31,2026-08-31
lodging-en-050,en,lodging,酒店住宿,Lodging,expense,Added breakfast 50 bucks per person,50,CNY,Breakfast,anchor,2026-08-31,2026-08-31
gifts-zh-001,zh,gifts,人情送礼,Gifts,expense,昨天给朋友买生日礼物花了300元,300,CNY,生日礼物,rel:-1,2026-08-30,2026-08-31
gifts-en-001,en,gifts,人情送礼,Gifts,expense,Bought friend birthday gift 300 yuan yesterday,300,CNY,Birthday gift,rel:-1,2026-08-30,2026-08-31
gifts-zh-002,zh,gifts,人情送礼,Gifts,expense,探望病人买果篮花了150块,150,CNY,探病,anchor,2026-08-31,2026-08-31
gifts-en-002,en,gifts,人情送礼,Gifts,expense,Fruit basket for hospital visit 150 bucks,150,CNY,Hospital visit,anchor,2026-08-31,2026-08-31
gifts-zh-003,zh,gifts,人情送礼,Gifts,expense,给客户送伴手礼花了500HKD,500,HKD,客户伴手礼,anchor,2026-08-31,2026-08-31
gifts-en-003,en,gifts,人情送礼,Gifts,expense,Client souvenir gift 500 HKD,500,HKD,Client souvenir,anchor,2026-08-31,2026-08-31
gifts-zh-004,zh,gifts,人情送礼,Gifts,expense,本周三教师节买花送老师花了200元,200,CNY,教师节,weekday:3,2026-09-02,2026-08-31
gifts-en-004,en,gifts,人情送礼,Gifts,expense,Teachers Day flowers for teacher 200 yuan this Wednesday,200,CNY,Teachers Day,weekday:3,2026-09-02,2026-08-31
gifts-zh-005,zh,gifts,人情送礼,Gifts,expense,给长辈买营养品花了400块,400,CNY,长辈礼品,anchor,2026-08-31,2026-08-31
gifts-en-005,en,gifts,人情送礼,Gifts,expense,Health supplements for elders 400 bucks,400,CNY,Elder gift,anchor,2026-08-31,2026-08-31
gifts-zh-006,zh,gifts,人情送礼,Gifts,expense,乔迁礼物花了888元,888,CNY,乔迁礼,anchor,2026-08-31,2026-08-31
gifts-en-006,en,gifts,人情送礼,Gifts,expense,Housewarming gift 888 yuan,888,CNY,Housewarming gift,anchor,2026-08-31,2026-08-31
gifts-zh-007,zh,gifts,人情送礼,Gifts,expense,结婚礼物买首饰花了2000HKD,2000,HKD,结婚礼,anchor,2026-08-31,2026-08-31
gifts-en-007,en,gifts,人情送礼,Gifts,expense,Wedding gift jewelry 2000 HKD,2000,HKD,Wedding gift,anchor,2026-08-31,2026-08-31
gifts-zh-008,zh,gifts,人情送礼,Gifts,expense,给同事买离职礼物花了150元,150,CNY,离职礼,anchor,2026-08-31,2026-08-31
gifts-en-008,en,gifts,人情送礼,Gifts,expense,Coworker farewell gift 150 yuan,150,CNY,Farewell gift,anchor,2026-08-31,2026-08-31
gifts-zh-009,zh,gifts,人情送礼,Gifts,expense,给外国客户送礼100USD,100,USD,客户礼品,anchor,2026-08-31,2026-08-31
gifts-en-009,en,gifts,人情送礼,Gifts,expense,Gift for foreign client 100 USD,100,USD,Client gift,anchor,2026-08-31,2026-08-31
gifts-zh-010,zh,gifts,人情送礼,Gifts,expense,满月礼物花了300块,300,CNY,满月礼,anchor,2026-08-31,2026-08-31
gifts-en-010,en,gifts,人情送礼,Gifts,expense,Full moon gift 300 bucks,300,CNY,Full moon gift,anchor,2026-08-31,2026-08-31
gifts-zh-011,zh,gifts,人情送礼,Gifts,expense,春节给长辈买礼品500元,500,CNY,春节礼,anchor,2026-08-31,2026-08-31
gifts-en-011,en,gifts,人情送礼,Gifts,expense,Spring Festival gift for elders 500 yuan,500,CNY,Spring Festival gift,anchor,2026-08-31,2026-08-31
gifts-zh-012,zh,gifts,人情送礼,Gifts,expense,端午节送粽子礼盒128块,128,CNY,端午礼,anchor,2026-08-31,2026-08-31
gifts-en-012,en,gifts,人情送礼,Gifts,expense,Dragon Boat Festival zongzi gift box 128 bucks,128,CNY,Dragon Boat gift,anchor,2026-08-31,2026-08-31
gifts-zh-013,zh,gifts,人情送礼,Gifts,expense,香港客户送茶叶礼盒800HKD,800,HKD,茶叶礼盒,anchor,2026-08-31,2026-08-31
gifts-en-013,en,gifts,人情送礼,Gifts,expense,Tea gift box for HK client 800 HKD,800,HKD,Tea gift box,anchor,2026-08-31,2026-08-31
gifts-zh-014,zh,gifts,人情送礼,Gifts,expense,中秋节送月饼礼盒200元,200,CNY,中秋礼,anchor,2026-08-31,2026-08-31
gifts-en-014,en,gifts,人情送礼,Gifts,expense,Mid-Autumn mooncake gift box 200 yuan,200,CNY,Mid-Autumn gift,anchor,2026-08-31,2026-08-31
gifts-zh-015,zh,gifts,人情送礼,Gifts,expense,给领导买烟酒600块,600,CNY,领导礼品,anchor,2026-08-31,2026-08-31
gifts-en-015,en,gifts,人情送礼,Gifts,expense,Cigarettes and liquor for boss 600 bucks,600,CNY,Boss gift,anchor,2026-08-31,2026-08-31
gifts-zh-016,zh,gifts,人情送礼,Gifts,expense,新生儿礼物套装399元,399,CNY,新生儿礼,anchor,2026-08-31,2026-08-31
gifts-en-016,en,gifts,人情送礼,Gifts,expense,Newborn gift set 399 yuan,399,CNY,Newborn gift,anchor,2026-08-31,2026-08-31
gifts-zh-017,zh,gifts,人情送礼,Gifts,expense,香港朋友搬家送摆件1000HKD,1000,HKD,搬家礼,anchor,2026-08-31,2026-08-31
gifts-en-017,en,gifts,人情送礼,Gifts,expense,Decor for HK friend moving 1000 HKD,1000,HKD,Moving gift,anchor,2026-08-31,2026-08-31
gifts-zh-018,zh,gifts,人情送礼,Gifts,expense,感恩节送老师鲜花180元,180,CNY,感恩礼,anchor,2026-08-31,2026-08-31
gifts-en-018,en,gifts,人情送礼,Gifts,expense,Thanksgiving flowers for teacher 180 yuan,180,CNY,Thanksgiving gift,anchor,2026-08-31,2026-08-31
gifts-zh-019,zh,gifts,人情送礼,Gifts,expense,给客户定制礼品500块,500,CNY,定制礼品,anchor,2026-08-31,2026-08-31
gifts-en-019,en,gifts,人情送礼,Gifts,expense,Custom gift for client 500 bucks,500,CNY,Custom gift,anchor,2026-08-31,2026-08-31
gifts-zh-020,zh,gifts,人情送礼,Gifts,expense,今天明天生日鲜花蛋糕都按288元记,288,CNY,生日礼,"rel:0,1",2026-08-31|2026-09-01,2026-08-31
gifts-en-020,en,gifts,人情送礼,Gifts,expense,Birthday flowers and cake 288 yuan today and tomorrow,288,CNY,Birthday gift,"rel:0,1",2026-08-31|2026-09-01,2026-08-31
gifts-zh-021,zh,gifts,人情送礼,Gifts,expense,香港亲戚送礼金饰3000HKD,3000,HKD,金饰礼,anchor,2026-08-31,2026-08-31
gifts-en-021,en,gifts,人情送礼,Gifts,expense,Gold jewelry gift for HK relative 3000 HKD,3000,HKD,Gold jewelry gift,anchor,2026-08-31,2026-08-31
gifts-zh-022,zh,gifts,人情送礼,Gifts,expense,毕业礼物送钢笔200元,200,CNY,毕业礼,anchor,2026-08-31,2026-08-31
gifts-en-022,en,gifts,人情送礼,Gifts,expense,Graduation gift fountain pen 200 yuan,200,CNY,Graduation gift,anchor,2026-08-31,2026-08-31
gifts-zh-023,zh,gifts,人情送礼,Gifts,expense,探望长辈买牛奶水果150块,150,CNY,探长辈,anchor,2026-08-31,2026-08-31
gifts-en-023,en,gifts,人情送礼,Gifts,expense,Milk and fruit visiting elders 150 bucks,150,CNY,Visiting elders,anchor,2026-08-31,2026-08-31
gifts-zh-024,zh,gifts,人情送礼,Gifts,expense,商务伴手礼每人80元,80,CNY,商务伴手礼,anchor,2026-08-31,2026-08-31
gifts-en-024,en,gifts,人情送礼,Gifts,expense,Business souvenir 80 yuan per person,80,CNY,Business souvenir,anchor,2026-08-31,2026-08-31
gifts-zh-025,zh,gifts,人情送礼,Gifts,expense,香港客户送保健品500HKD,500,HKD,保健品礼,anchor,2026-08-31,2026-08-31
gifts-en-025,en,gifts,人情送礼,Gifts,expense,Health supplements for HK client 500 HKD,500,HKD,Health supplement gift,anchor,2026-08-31,2026-08-31
gifts-zh-026,zh,gifts,人情送礼,Gifts,expense,8月14日情人节送女朋友礼物520元,520,CNY,情人节礼,ymd:2026-08-14,2026-08-14,2026-08-31
gifts-en-026,en,gifts,人情送礼,Gifts,expense,Valentine gift for girlfriend 520 yuan on August 14,520,CNY,Valentine gift,ymd:2026-08-14,2026-08-14,2026-08-31
gifts-zh-027,zh,gifts,人情送礼,Gifts,expense,六一给孩子买玩具300块,300,CNY,六一礼物,anchor,2026-08-31,2026-08-31
gifts-en-027,en,gifts,人情送礼,Gifts,expense,Children's Day toy for kid 300 bucks,300,CNY,Children's Day gift,anchor,2026-08-31,2026-08-31
